CID,MolecularWeight,XLogP,HBondDonorCount,HBondAcceptorCount
143860579,149.16,1.5,0,2
144477096,230.23,2.2,0,5
146130411,252.3,2.6,0,4
153564720,220.29,2.7,0,3
155986390,286.34,3.9,0,5
165020085,332.4,4.6,0,5
165138381,248.34,3.8,0,3
165139228,234.31,3.0,0,3
165139299,220.29,2.7,0,3
165139432,220.29,2.7,0,3
165140070,234.31,3.1,0,3
165140658,234.31,3.0,0,3
165499635,206.26,2.2,0,3
165499636,206.26,2.2,0,3
165616364,168.21,1.4,1,3
165616917,150.15,1.3,0,3
165624426,168.21,1.4,1,3
165683682,168.21,1.4,1,3
165686119,180.22,1.7,1,3
165687264,168.21,1.4,1,3
165846929,168.21,1.4,1,3
165851351,168.21,1.4,1,3
165959786,180.22,1.6,0,3
165974897,150.15,1.3,0,3
167531973,190.22,1.0,0,3
167544094,190.22,1.4,0,3
167778576,220.29,2.6,0,3
167832256,212.24,1.6,0,4
167960108,218.27,2.1,0,3
170867409,232.25,2.4,0,5
171201507,154.18,0.4,1,3
171203347,183.23,0.0,2,4
171203371,180.22,1.6,1,3
171221045,154.18,0.4,1,3
171222913,183.23,0.0,2,4
171222921,182.24,2.0,1,3
171222939,180.22,1.6,1,3
171333767,208.27,1.8,0,3
171690088,248.22,2.1,0,6
171690090,230.23,2.1,0,5
171690112,266.21,2.4,0,7
171701800,180.22,1.2,0,3
171992760,194.25,1.6,0,3
172346151,204.24,1.1,0,3
363291,204.31,2.4,0,2
807104,295.4,2.8,0,3
12189763,176.26,1.5,0,1
45246608,313.5,3.4,0,3
50951786,227.3,1.5,0,3
50951853,240.34,3.1,0,2
50959459,266.4,3.6,0,2
50959827,266.4,3.6,0,2
50964394,266.4,3.9,0,2
50972160,233.35,1.2,0,3
91833939,275.4,2.6,0,3
134689963,216.32,2.2,0,2
548431,174.24,1.7,0,2
575596,276.4,3.4,0,2
579064,200.28,1.1,0,2
639538,239.32,1.8,0,3
640809,196.67,2.1,0,2
641153,196.67,2.2,0,2
3762227,242.36,2.6,0,2
3842036,256.4,3.1,0,2
4270723,270.4,3.6,0,2
6386058,179.24,0.7,1,2
10511738,185.26,2.9,0,0
10731311,278.4,3.2,0,2
10824352,246.39,3.5,0,2
11095911,211.3,3.7,0,0
11991300,241.13,1.9,0,2
12177507,199.29,3.5,0,0
12248465,197.27,3.7,0,0
12597499,248.32,2.6,0,2
12886258,197.27,3.6,0,0
12984604,143.18,2.0,0,1
13914109,190.28,2.2,0,2
13914110,190.28,2.2,0,2
14619170,162.23,1.2,1,2
21117763,194.23,-0.3,0,2
21626995,178.27,2.1,0,2
23273844,192.3,2.3,0,2
44598044,252.35,3.9,0,2
53467218,185.26,3.4,0,1
78383200,284.4,4.2,0,2
101253156,231.31,2.2,0,2
101564370,183.25,3.1,0,0
101616945,213.32,3.8,0,0
131668332,152.23,0.2,1,2
11019186,162.22,0.9,1,2
117719,147.22,2.6,0,1
238319,163.26,3.5,0,1
391372,148.2,1.4,0,2
410340,191.29,1.6,0,1
421128,164.25,1.6,0,2
428993,176.26,1.6,0,2
676800,177.25,0.9,1,3
910699,186.25,2.0,0,1
927710,176.26,1.0,0,2
1201432,136.21,2.2,0,0
1519473,210.27,1.8,0,2
2771635,165.24,-0.5,2,3
2845912,204.31,2.3,0,2
3092852,201.27,0.7,0,3
3249422,185.26,3.1,0,0
3724753,191.27,0.3,1,3
3728072,206.35,5.0,0,0
3767619,136.21,2.3,0,0
3776991,162.23,1.4,0,2
3904269,174.24,1.4,0,2
4260018,132.16,0.9,0,2
4301287,134.18,0.3,0,2
4715070,171.24,3.1,0,0
4715232,176.26,1.6,1,2
7009999,148.2,0.7,1,2
9813324,190.28,1.7,0,2
9815378,176.26,1.6,0,2
9816072,233.35,1.6,0,3
9834159,188.27,1.5,0,2
9834258,203.3,1.4,0,1
9855677,186.25,1.0,1,2
9877687,203.3,1.4,0,1
9920586,188.27,1.5,0,2
9949706,160.22,0.7,0,2
9990005,187.24,0.6,0,3
9990901,216.32,2.0,0,2
9992066,244.37,3.3,0,2
10012670,186.25,1.0,1,2
10014730,244.37,3.0,0,2
10035830,204.31,2.4,0,2
10036848,230.35,2.5,0,2
10130295,188.27,1.9,0,2
