CID,MolecularWeight,XLogP,HBondDonorCount,HBondAcceptorCount
150197017,499.9,4.0,2,9
151476770,472.0,4.5,2,8
151948979,404.8,3.3,4,7
152066333,485.9,4.1,2,8
152820836,488.0,3.6,3,8
153503799,443.9,3.3,2,8
153503800,485.9,4.3,1,8
153503801,457.9,3.8,1,8
153503807,457.9,3.8,1,8
153503811,490.4,4.0,2,7
153503814,443.9,3.3,1,8
153527841,431.9,3.5,2,8
153688668,449.5,4.2,2,7
153868701,485.9,3.8,2,8
154074258,485.9,4.0,2,9
154631180,485.9,3.6,2,8
154631182,402.8,3.4,2,7
154631202,442.9,4.1,2,7
154631208,458.9,2.9,3,8
154688632,500.0,4.1,2,8
155092288,485.9,4.1,3,8
155266939,445.9,4.9,3,8
155448175,386.8,4.1,2,6
155672375,444.9,3.1,3,7
155672376,496.9,3.6,3,10
155682598,467.9,4.0,2,7
155682612,455.9,3.9,2,7
155682622,467.9,4.0,1,7
155682625,453.9,3.6,2,7
155682626,469.9,4.3,1,7
155682630,467.9,4.1,1,7
155682635,412.8,4.2,1,6
155682642,382.8,3.7,1,6
155682658,476.3,4.2,1,7
155682661,396.8,4.2,1,6
155682663,441.9,3.5,1,7
155682670,481.9,4.4,1,7
155682675,384.8,3.8,1,6
155682676,443.4,3.1,1,9
155682679,459.9,3.6,1,8
155682681,398.8,3.8,1,6
155682682,497.0,3.4,1,8
155682702,398.8,3.8,1,6
155682703,410.8,4.2,1,6
155682709,481.9,4.5,1,7
155682711,398.8,3.8,1,6
155682714,422.8,4.8,1,6
155682718,441.9,3.5,1,7
155702747,485.9,4.5,2,8
156059037,485.0,3.2,3,8
156202931,473.9,3.2,2,8
156202932,486.9,3.4,2,8
156202933,471.9,4.4,2,7
156203050,480.9,4.4,2,8
156203051,468.9,4.3,2,8
156203069,399.8,4.1,2,7
156509142,472.0,4.8,1,8
156664940,480.9,4.4,2,8
156664941,468.9,4.3,2,8
156693100,414.8,2.8,2,7
156693102,453.9,3.6,2,7
156693104,481.9,4.3,1,7
156693105,455.9,3.9,2,7
156693106,481.9,4.4,1,7
156693107,433.3,4.1,1,6
156693108,455.9,3.9,1,7
156693109,485.9,3.4,1,8
156693110,467.9,4.0,1,7
156693111,467.9,3.8,2,7
156693112,483.9,3.2,1,8
156693113,469.9,4.3,1,7
156784722,409.2,3.8,2,6
157172668,485.9,4.4,1,8
158231966,415.9,4.5,1,7
158231967,415.9,4.5,1,7
160005663,483.5,3.9,2,9
160062540,489.9,3.8,3,8
160062543,488.0,4.9,3,7
160567380,414.9,5.0,2,7
161356629,500.0,3.6,2,8
161440518,487.9,2.6,3,8
161440519,473.9,4.4,3,7
161711449,436.8,5.0,2,8
161916145,447.8,2.1,3,8
163197478,458.9,2.9,3,8
163515149,446.8,2.5,2,7
163601119,468.7,4.5,2,7
163661331,443.9,4.9,2,7
163666712,445.4,4.3,2,9
163730245,450.9,4.3,2,8
164020716,463.5,2.9,1,8
164141633,462.9,4.7,3,7
164863098,461.9,4.5,3,8
164869990,437.5,3.8,3,8
164870310,472.9,4.0,3,8
164870329,468.9,5.0,1,8
164870332,444.9,3.3,3,8
164870339,415.9,4.4,2,7
164870340,487.0,4.2,2,8
164870352,458.9,3.5,2,8
165020694,456.9,4.7,2,6
165370901,469.9,3.9,2,7
166538876,427.9,2.6,2,7
166538981,467.9,4.5,1,7
166539188,413.9,4.0,2,7
166539377,495.9,3.5,1,7
166539615,441.9,3.0,2,7
166539749,481.9,3.2,1,7
166969222,471.9,4.0,1,8
166969300,498.0,4.6,1,7
166969311,495.6,4.6,2,8
166969363,498.0,4.9,1,7
166969367,456.9,3.9,2,8
167142749,402.8,4.6,3,8
167194058,431.9,4.3,2,8
167216198,462.4,5.0,2,8
167346584,439.7,4.1,2,6
167424487,476.3,5.0,2,7
167424505,476.3,5.0,2,7
167424510,476.3,5.0,2,7
167438272,494.0,4.5,2,7
167438277,481.9,4.4,2,7
168155160,473.9,3.4,2,8
168155164,488.0,3.8,2,8
168155165,464.3,4.2,2,7
168155166,461.9,3.9,2,8
168155168,473.9,3.3,3,8
168155169,455.9,4.1,2,7
168155170,479.9,4.4,2,9
168155171,429.9,3.6,2,7
168155172,443.9,3.9,3,7
168155173,457.9,4.4,2,7
168155176,457.9,4.4,2,7
168155177,490.4,4.7,2,7
168155178,490.0,4.2,2,8
168155180,497.9,4.7,2,10
168155181,488.0,3.5,3,8
168155182,459.9,2.9,3,8
168155185,475.9,4.3,2,8
168859055,429.4,4.2,2,7
168859057,415.4,3.8,2,7
168865010,456.9,3.5,2,8
168968379,430.9,4.1,3,7
168968431,488.0,3.8,3,8
169037615,433.4,4.2,2,8
169148224,471.0,4.9,1,6
169736629,488.0,3.8,3,8
169824212,473.9,4.9,2,8
170144429,468.9,4.5,1,6
170144430,471.0,4.5,1,6
170429206,405.8,3.2,4,8
170712492,500.0,4.2,2,9
172219110,472.0,4.5,2,8
172538802,490.4,4.7,2,7
172540663,498.9,4.8,2,9
172718513,415.9,4.5,1,7
172852695,499.9,3.1,2,9
173181492,485.9,4.0,2,9
173500635,489.9,4.0,2,9
173500638,489.9,4.0,2,9
173542285,481.9,4.5,3,7
173566482,471.9,3.1,3,8
173622344,483.7,4.4,2,7
173637163,500.0,4.0,2,8
173637166,485.9,3.6,2,8
173637169,485.9,3.6,2,8
173637173,500.0,4.0,2,8
173637178,485.9,3.6,2,8
173687263,465.7,4.2,2,6
174453060,485.9,4.1,3,8
174623413,431.9,3.7,3,8
175025785,485.9,3.6,2,8
175027376,442.9,4.2,2,7
175028994,442.9,4.1,2,7
175029079,485.9,3.6,2,8
175031050,471.9,3.2,3,8
175161281,444.9,3.1,3,7
175162469,496.9,3.6,3,10
175188462,485.9,3.9,3,8
175196091,361.76,2.6,3,7
175411919,497.9,4.9,2,10
175544854,463.9,4.4,2,7
175598381,405.8,3.1,3,8
175764398,332.76,4.1,2,6
175764401,373.8,3.5,3,7
175764665,498.9,4.8,2,9
175851977,490.4,4.7,2,7
175867520,496.9,4.6,3,9
175895458,469.5,3.4,2,9
10115662,462.9,4.1,1,8
10136825,418.8,4.2,1,7
10161592,458.9,4.9,1,7
10181260,432.9,4.6,1,7
10206567,488.9,4.6,1,8
10276568,463.9,3.2,3,9
10276569,462.9,3.2,2,10
10814955,490.9,2.9,3,9
11496434,467.9,4.3,2,7
11496754,485.0,3.4,2,8
11525618,467.9,4.6,2,7
11612175,452.9,3.4,2,7
11627232,485.9,4.1,2,8
11634481,485.9,4.1,2,8
11684508,485.9,3.7,2,8
11719475,455.9,4.1,2,7
11720010,484.0,4.9,2,7
11720088,487.9,4.9,2,8
46705433,471.9,3.5,2,8
46861538,485.9,4.3,2,9
49848669,455.9,4.1,2,7
49849024,497.9,3.7,3,8
49849026,441.9,3.6,3,7
49849134,455.9,4.0,3,7
60169074,429.8,3.5,3,8
60169076,443.9,3.9,3,8
60169077,471.9,4.6,2,8
60169159,429.8,3.6,2,8
60169160,415.8,3.3,3,8
60169161,443.9,3.9,2,8
60169162,429.8,3.6,3,8
66555777,459.9,3.5,2,8
67261141,485.9,3.4,2,8
71488836,497.9,4.2,2,8
71512320,464.8,4.3,2,9
71512479,489.9,5.0,2,8
71512943,413.4,3.3,2,8
71512944,396.4,2.4,2,8
71513825,370.4,3.9,2,7
71515148,464.8,4.3,2,9
71585462,384.8,3.8,1,6
71585463,350.3,3.2,1,6
71585464,400.4,4.0,1,8
71585674,401.8,3.4,2,6
71585771,386.8,3.7,1,6
71585772,402.4,3.9,1,8
71585773,352.4,3.1,1,6
71585774,408.8,3.0,1,8
71585870,418.8,3.6,2,8
72195047,489.5,3.6,2,8
72663022,488.0,3.7,2,8
72704529,457.4,3.7,1,9
73386691,444.9,4.5,3,7
74223817,429.8,2.3,3,7
78323404,487.9,3.7,4,8
85471177,446.8,4.7,2,8
85471230,434.8,4.0,2,8
86302886,488.9,1.9,5,9
86305623,483.9,3.9,2,8
91903090,461.9,4.3,2,8
97289169,485.9,3.6,2,8
101490167,481.9,4.5,2,7
118796529,483.9,3.5,2,7
129239905,376.8,3.7,2,7
131801631,486.9,3.3,2,7
142342742,445.9,4.1,2,8
142342869,403.9,4.2,2,7
142342897,459.9,5.0,3,7
142820276,402.8,4.5,2,7
142934048,471.9,3.2,3,8
143782943,473.9,3.9,3,7
144339170,456.0,5.0,3,7
144339209,455.9,4.0,2,7
144516021,404.8,4.6,2,7
145633344,370.4,3.7,2,7
150726772,483.9,3.8,2,8
155896510,402.8,3.0,2,7
156700062,468.9,4.7,2,6
158421769,487.9,4.9,2,8
159063078,485.9,3.6,2,8
159069412,484.0,4.2,1,7
163197462,473.9,3.2,2,8
163198483,469.9,4.4,2,7
163198488,469.9,4.4,2,7
163198489,435.5,3.8,2,7
163198492,453.5,3.9,2,8
163323852,469.9,4.4,2,7
163721646,457.9,4.3,2,7
163948080,416.8,3.4,1,7
164870057,421.5,4.1,2,7
164870308,430.9,4.6,3,8
164997800,477.6,5.0,2,7
165376631,417.9,4.6,2,7
165376667,472.0,5.0,2,7
168010061,442.9,4.2,2,7
168318801,441.9,3.7,3,7
168318811,500.0,4.0,3,8
168318813,491.9,4.3,3,9
168318817,477.9,4.6,3,9
168318819,497.9,3.7,3,8
168318821,455.9,4.0,3,7
168318827,481.9,4.7,2,7
168318832,469.9,4.5,2,7
168318833,500.0,4.0,2,8
168318834,455.9,4.1,2,7
168318870,500.0,4.1,2,8
168324609,488.0,3.9,2,8
168520672,441.8,3.8,2,8
168650898,402.8,3.4,2,7
169432886,442.9,4.2,2,7
169436182,440.9,3.6,1,7
170566764,499.0,3.8,3,8
170566768,485.0,3.4,3,8
171148515,485.9,3.6,2,8
171158037,442.9,4.2,2,7
171158038,471.9,3.2,3,8
171326270,471.9,3.2,3,8
171326282,473.9,3.2,2,8
171394605,402.8,3.4,2,7
171678818,481.9,4.9,2,9
175675049,373.8,3.8,1,6
175687406,435.5,3.8,2,7
175687522,469.9,4.4,2,7
176445891,453.5,3.9,2,8
176473271,486.9,3.7,3,8
176473281,447.9,3.2,3,8
176484536,431.4,3.9,2,9
176484537,438.8,4.0,2,9
176484539,415.8,3.8,2,7
176484542,469.9,4.4,2,7
176484546,318.73,3.4,2,6
176533143,483.9,3.3,2,8
18176246,447.5,4.2,2,7
22122550,494.0,4.0,1,7
22122558,466.0,4.7,1,6
22270031,300.74,3.3,2,5
22270094,483.9,3.8,2,8
53354047,384.8,3.7,3,6
53354143,370.8,3.4,3,6
57312543,460.6,4.4,2,7
57664555,431.5,3.0,3,6
58735273,433.5,3.2,2,7
59322575,484.0,3.7,2,7
59322708,470.0,3.1,3,7
59382671,413.5,2.8,3,6
59382689,455.6,4.0,2,6
59382696,417.5,2.8,3,6
59382728,441.5,3.6,2,6
59382730,471.5,3.1,2,7
59382742,441.5,3.6,2,6
59382776,427.5,3.2,2,6
59495120,417.5,2.8,3,6
66613524,357.8,2.5,3,6
67024821,483.9,3.8,2,8
68451939,417.5,2.8,3,6
69176756,447.5,3.0,2,8
69933608,481.9,3.9,2,8
69933610,481.9,3.9,2,8
70206886,483.9,4.0,2,8
70925085,448.6,3.6,2,7
70925086,476.6,4.3,2,7
70925087,434.5,3.2,2,7
71727140,453.9,3.7,3,7
72202304,469.5,4.4,2,7
72255528,484.0,3.7,2,7
72255657,470.0,3.1,3,7
76020385,384.8,3.7,3,6
78105353,455.6,4.3,2,6
78107793,441.5,3.9,2,6
78160629,453.9,3.7,3,7
89974328,482.0,3.9,2,7
90947863,484.0,3.7,2,7
91043936,470.0,3.1,3,7
118867733,468.7,4.3,2,6
123297823,413.5,3.1,1,6
123308758,441.5,3.8,1,6
123433914,467.9,3.4,3,7
123493587,494.0,3.8,2,7
123543989,482.0,3.9,2,7
123755830,469.5,4.4,2,7
123850355,461.7,4.6,2,5
129280959,449.5,3.4,2,7
132215652,445.6,4.1,2,6
135201550,482.0,4.8,1,7
135270698,469.6,4.8,2,6
140149087,445.6,4.1,2,6
140149095,431.5,3.8,2,6
140149097,417.5,3.3,3,6
140149101,459.6,4.5,2,6
140470959,481.9,3.9,2,8
141146424,471.5,3.6,2,7
141146428,417.5,2.9,3,6
141178459,263.68,2.2,1,4
141336359,360.8,2.8,1,5
141336360,360.8,2.8,1,5
141336363,376.8,2.3,1,6
141418037,360.8,2.8,1,5
141536413,469.9,3.5,2,8
143921740,446.5,3.8,2,7
144479023,374.8,2.7,2,5
144858484,457.6,4.7,2,6
146246251,470.0,5.0,1,7
153503802,425.9,3.2,1,7
153503813,453.9,4.0,1,7
155682617,423.9,3.4,1,6
155682637,458.3,4.1,1,6
155682647,380.8,3.7,1,5
155682659,394.9,4.1,1,5
155682666,380.8,3.7,1,5
155682671,380.8,3.7,1,5
155682695,366.8,3.7,1,5
155682701,364.8,3.6,1,5
155682710,423.9,3.4,1,6
158133058,453.9,3.9,2,7
158217556,482.0,3.9,2,7
159070910,467.9,4.3,1,7
159368045,451.9,5.0,2,6
164869976,360.8,3.5,1,5
164870071,346.8,3.1,1,5
166969318,467.9,4.2,2,7
166969372,482.0,4.7,1,7
174365097,462.5,2.0,3,8
175689972,362.76,2.6,3,7
175910751,364.8,3.3,2,6
53254174,492.0,3.6,2,8
53311998,432.9,3.6,2,7
53311999,404.5,3.1,2,6
53312001,430.9,3.6,2,7
53312166,375.8,3.9,2,6
53312168,464.9,4.2,2,7
53312188,486.9,3.6,2,8
53312251,429.8,3.9,2,7
53312254,483.0,4.8,2,7
53312332,472.9,3.9,2,7
71313050,490.0,3.6,2,8
71549233,444.5,3.9,2,6
71549234,460.6,4.3,2,6
71555229,477.9,3.7,2,8
73443080,484.9,3.6,2,8
87015253,342.8,3.2,2,5
91971605,491.9,3.6,2,8
132585186,432.5,3.5,2,6
133688919,490.0,3.6,2,8
136961187,460.9,4.1,3,7
143132668,395.5,3.4,2,6
157172667,467.9,4.3,1,7
162641266,492.0,3.6,2,8
163198484,486.4,5.0,2,6
171338164,420.5,3.1,2,6
176445861,486.4,5.0,2,6
